,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1,mean_test_neg_log_loss,mean_test_precision,mean_test_recall,mean_test_roc_auc,mean_train_accuracy,mean_train_f1,mean_train_neg_log_loss,mean_train_precision,mean_train_recall,mean_train_roc_auc,notes,param_estimator__C,param_estimator__bootstrap,param_estimator__criterion,param_estimator__gamma,param_estimator__kernel,param_estimator__max_depth,param_estimator__max_samples,param_estimator__multi_class,param_estimator__n_estimators,param_estimator__penalty,param_estimator__probability,param_estimator__solver,param_estimator__splitter,param_estimator__tol,param_selector__transform__select__percentile,params,rank_test_accuracy,rank_test_f1,rank_test_neg_log_loss,rank_test_precision,rank_test_recall,rank_test_roc_auc,split0_test_accuracy,split0_test_f1,split0_test_neg_log_loss,split0_test_precision,split0_test_recall,split0_test_roc_auc,split0_train_accuracy,split0_train_f1,split0_train_neg_log_loss,split0_train_precision,split0_train_recall,split0_train_roc_auc,split1_test_accuracy,split1_test_f1,split1_test_neg_log_loss,split1_test_precision,split1_test_recall,split1_test_roc_auc,split1_train_accuracy,split1_train_f1,split1_train_neg_log_loss,split1_train_precision,split1_train_recall,split1_train_roc_auc,split2_test_accuracy,split2_test_f1,split2_test_neg_log_loss,split2_test_precision,split2_test_recall,split2_test_roc_auc,split2_train_accuracy,split2_train_f1,split2_train_neg_log_loss,split2_train_precision,split2_train_recall,split2_train_roc_auc,split3_test_accuracy,split3_test_f1,split3_test_neg_log_loss,split3_test_precision,split3_test_recall,split3_test_roc_auc,split3_train_accuracy,split3_train_f1,split3_train_neg_log_loss,split3_train_precision,split3_train_recall,split3_train_roc_auc,split4_test_accuracy,split4_test_f1,split4_test_neg_log_loss,split4_test_precision,split4_test_recall,split4_test_roc_auc,split4_train_accuracy,split4_train_f1,split4_train_neg_log_loss,split4_train_precision,split4_train_recall,split4_train_roc_auc,split5_test_accuracy,split5_test_f1,split5_test_neg_log_loss,split5_test_precision,split5_test_recall,split5_test_roc_auc,split5_train_accuracy,split5_train_f1,split5_train_neg_log_loss,split5_train_precision,split5_train_recall,split5_train_roc_auc,split6_test_accuracy,split6_test_f1,split6_test_neg_log_loss,split6_test_precision,split6_test_recall,split6_test_roc_auc,split6_train_accuracy,split6_train_f1,split6_train_neg_log_loss,split6_train_precision,split6_train_recall,split6_train_roc_auc,split7_test_accuracy,split7_test_f1,split7_test_neg_log_loss,split7_test_precision,split7_test_recall,split7_test_roc_auc,split7_train_accuracy,split7_train_f1,split7_train_neg_log_loss,split7_train_precision,split7_train_recall,split7_train_roc_auc,split8_test_accuracy,split8_test_f1,split8_test_neg_log_loss,split8_test_precision,split8_test_recall,split8_test_roc_auc,split8_train_accuracy,split8_train_f1,split8_train_neg_log_loss,split8_train_precision,split8_train_recall,split8_train_roc_auc,split9_test_accuracy,split9_test_f1,split9_test_neg_log_loss,split9_test_precision,split9_test_recall,split9_test_roc_auc,split9_train_accuracy,split9_train_f1,split9_train_neg_log_loss,split9_train_precision,split9_train_recall,split9_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1,std_test_neg_log_loss,std_test_precision,std_test_recall,std_test_roc_auc,std_train_accuracy,std_train_f1,std_train_neg_log_loss,std_train_precision,std_train_recall,std_train_roc_auc
2,4.562093734741211,0.6018671751022339,0.5656324582338902,0.4948375581053362,-0.9750782677049825,0.5245533534032423,0.5319557844491899,0.5953489168788755,1.0,1.0,-0.10565806080461579,1.0,1.0,1.0,LogisticRegression;EMTAB4032-HOVON65,1,,,,,,,multinomial,,l2,,newton-cg,,0.001,10,"{'estimator__C': 1, 'estimator__multi_class': 'multinomial', 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'estimator__tol': 0.001, 'selector__transform__select__percentile': 10}",1,1,3,1,1,2,0.5,0.6440677966101694,-1.5571656992570493,0.48717948717948717,0.95,0.5431818181818182,1.0,1.0,-0.10458521419540197,1.0,1.0,1.0,0.5714285714285714,0.6250000000000001,-0.9989559124380092,0.5357142857142857,0.75,0.5340909090909091,1.0,1.0,-0.11077113423902697,1.0,1.0,1.0,0.5,0.5714285714285714,-0.8841678905826382,0.4827586206896552,0.7,0.5954545454545455,1.0,1.0,-0.09940722663572815,1.0,1.0,1.0,0.9047619047619048,0.9090909090909091,-0.27999671663668363,0.8333333333333334,1.0,0.9795454545454545,1.0,1.0,-0.10840210407688117,1.0,1.0,1.0,0.6904761904761905,0.7111111111111111,-0.5869068781197077,0.64,0.8,0.7886363636363636,1.0,1.0,-0.103627896981469,1.0,1.0,1.0,0.5476190476190477,0.3870967741935483,-0.9113115070854325,0.5454545454545454,0.3,0.6181818181818182,1.0,1.0,-0.1042760251992776,1.0,1.0,1.0,0.35714285714285715,0.12903225806451613,-1.4680382339474576,0.18181818181818182,0.1,0.22272727272727272,1.0,1.0,-0.10225881133109131,1.0,1.0,1.0,0.5238095238095238,0.28571428571428575,-1.134296250967651,0.5,0.2,0.47954545454545455,1.0,1.0,-0.10790920637585288,1.0,1.0,1.0,0.47619047619047616,0.3125,-1.088531208145397,0.4166666666666667,0.25,0.47500000000000003,1.0,1.0,-0.10763276777985327,1.0,1.0,1.0,0.5853658536585366,0.37037037037037035,-0.8381522362640621,0.625,0.2631578947368421,0.7200956937799043,1.0,1.0,-0.10771022123157563,1.0,1.0,1.0,0.5417870405165978,0.10485212083020444,0.13914961218562324,0.2240933295684474,0.3589070934931539,0.15891457519295402,0.3231962627419567,0.19359418968076972,0.0,0.0,0.0032351536604156204,0.0,0.0,0.0
3,7.655967283248901,0.5251440048217774,0.5632458233890215,0.4791380363028959,-0.9649848858809401,0.5214570977775295,0.4967340786333375,0.6050256363407978,1.0,1.0,-0.07391262735784065,1.0,1.0,1.0,LogisticRegression;EMTAB4032-HOVON65,1,,,,,,,multinomial,,l2,,newton-cg,,0.001,20,"{'estimator__C': 1, 'estimator__multi_class': 'multinomial', 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'estimator__tol': 0.001, 'selector__transform__select__percentile': 20}",2,2,2,2,2,1,0.5,0.6440677966101694,-1.3753255954902075,0.48717948717948717,0.95,0.5954545454545455,1.0,1.0,-0.07208938339706218,1.0,1.0,1.0,0.5238095238095238,0.6,-0.9163923274455315,0.5,0.75,0.5977272727272727,1.0,1.0,-0.07463801833740472,1.0,1.0,1.0,0.5714285714285714,0.5714285714285713,-0.8221504028853024,0.5454545454545454,0.6,0.6272727272727272,1.0,1.0,-0.07238794660882765,1.0,1.0,1.0,0.8809523809523809,0.8837209302325583,-0.26693651001764374,0.8260869565217391,0.95,0.9818181818181818,1.0,1.0,-0.0768416199704079,1.0,1.0,1.0,0.7142857142857143,0.6842105263157895,-0.6056886421345038,0.7222222222222222,0.65,0.7636363636363637,1.0,1.0,-0.07374851682220353,1.0,1.0,1.0,0.5,0.2222222222222222,-1.0944679036886604,0.42857142857142855,0.15,0.5613636363636363,1.0,1.0,-0.07379993978252233,1.0,1.0,1.0,0.38095238095238093,0.18749999999999997,-1.4631084070011287,0.25,0.15,0.2772727272727273,1.0,1.0,-0.07186512931593597,1.0,1.0,1.0,0.5,0.3225806451612903,-1.1194420067491555,0.45454545454545453,0.25,0.4727272727272728,1.0,1.0,-0.07441233563228623,1.0,1.0,1.0,0.5238095238095238,0.37499999999999994,-1.0387122616089508,0.5,0.3,0.5,1.0,1.0,-0.07461912463512883,1.0,1.0,1.0,0.5365853658536586,0.2962962962962963,-0.9472013851031327,0.5,0.21052631578947367,0.6746411483253588,1.0,1.0,-0.0747242590766272,1.0,1.0,1.0,1.243845460865931,0.1663462563279042,0.1316302780339065,0.2182318743231042,0.33236007161325626,0.14951696165405864,0.3051902900746966,0.17638112809182838,0.0,0.0,0.0014280592257704026,0.0,0.0,0.0
0,1.9462841749191284,0.35621449947357176,0.5465393794749404,0.4873383250600011,-0.7323396744529255,0.4959336712081342,0.5217937445044593,0.5787515273321078,0.88384980281532,0.876361350033274,-0.5017939306815056,0.8867794728684231,0.8665394165114837,0.9379949871150988,SVC;EMTAB4032-HOVON65,0.5,,,0.0001,linear,,,,,,True,,,,1,"{'estimator__C': 0.5, 'estimator__gamma': 0.0001, 'estimator__kernel': 'linear', 'estimator__probability': True, 'selector__transform__select__percentile': 1}",3,2,1,3,2,3,0.5238095238095238,0.6551724137931034,-0.9809055146827659,0.5,0.95,0.5386363636363636,0.8992042440318302,0.8908045977011494,-0.4004840377701755,0.9171597633136095,0.8659217877094972,0.952175385136279,0.5238095238095238,0.5833333333333334,-0.7084082341437857,0.5,0.7,0.4772727272727273,0.8647214854111406,0.8571428571428571,-0.5507169433835424,0.8595505617977528,0.8547486033519553,0.9167654195587156,0.6666666666666666,0.6956521739130435,-0.6393566453872699,0.6153846153846154,0.8,0.6931818181818182,0.8992042440318302,0.8908045977011494,-0.5261718611359941,0.9171597633136095,0.8659217877094972,0.9425258168274928,0.7380952380952381,0.7555555555555556,-0.6002626172349049,0.68,0.85,0.8681818181818182,0.8753315649867374,0.8683473389355743,-0.5934938524293789,0.8707865168539326,0.8659217877094972,0.9261046216353478,0.6190476190476191,0.6190476190476191,-0.6098082540374486,0.5909090909090909,0.65,0.7181818181818183,0.8806366047745358,0.8732394366197184,-0.5345145686071026,0.8806818181818182,0.8659217877094972,0.9287568421646634,0.5714285714285714,0.47058823529411764,-0.6855173533063391,0.5714285714285714,0.4,0.5840909090909091,0.8779840848806366,0.8670520231213873,-0.5148486407837842,0.8982035928143712,0.8379888268156425,0.9413407821229051,0.40476190476190477,0.24242424242424246,-0.8575441765946427,0.3076923076923077,0.2,0.30000000000000004,0.8726790450928382,0.8644067796610171,-0.4677669774921953,0.8742857142857143,0.8547486033519553,0.9461937813893122,0.4523809523809524,0.30303030303030304,-0.8083756345716128,0.38461538461538464,0.25,0.48636363636363633,0.8885941644562334,0.8813559322033898,-0.45657334565858604,0.8914285714285715,0.8715083798882681,0.9489588623666836,0.4523809523809524,0.25806451612903225,-0.7629507032769967,0.36363636363636365,0.2,0.4772727272727273,0.8938992042440318,0.888268156424581,-0.481412232147048,0.888268156424581,0.888268156424581,0.9386603464815756,0.5121951219512195,0.2857142857142857,-0.6687536585335018,0.4444444444444444,0.21052631578947367,0.6459330143540669,0.8862433862433863,0.8821917808219178,-0.49195684740724877,0.8702702702702703,0.8944444444444445,0.9384680134680135,0.26768239327527454,0.12116203265401604,0.09861535577566376,0.18905038991831727,0.1150264199076325,0.11451253491378557,0.2844270893204405,0.1515682758513141,0.01099416403041675,0.011361439722230936,0.05159098469028104,0.018609896062478058,0.01539554449327609,0.010480068450419159
1,3.5429582595825195,0.6292363166809082,0.5369928400954654,0.4792927795888941,-0.76625809353059,0.507880954464038,0.5119080517522924,0.5664997544849323,1.0,1.0,-0.3404079563495384,1.0,1.0,1.0,SVC;EMTAB4032-HOVON65,0.5,,,0.0001,linear,,,,,,True,,,,5,"{'estimator__C': 0.5, 'estimator__gamma': 0.0001, 'estimator__kernel': 'linear', 'estimator__probability': True, 'selector__transform__select__percentile': 5}",4,3,4,2,3,4,0.5238095238095238,0.6551724137931034,-0.9722938241915823,0.5,0.95,0.4977272727272727,1.0,1.0,-0.292148265985092,1.0,1.0,1.0,0.5476190476190477,0.5777777777777778,-0.7747772813509279,0.52,0.65,0.5522727272727272,1.0,1.0,-0.34111022523244044,1.0,1.0,1.0,0.5,0.5116279069767442,-0.7243000216983487,0.4782608695652174,0.55,0.5613636363636364,1.0,1.0,-0.3689393443436252,1.0,1.0,1.0,0.7857142857142857,0.8085106382978724,-0.48497789840419003,0.7037037037037037,0.95,0.9318181818181818,1.0,1.0,-0.387363106956887,1.0,1.0,1.0,0.6428571428571429,0.6666666666666665,-0.6267307615338884,0.6,0.75,0.7181818181818181,1.0,1.0,-0.4059929716277405,1.0,1.0,1.0,0.5,0.4,-0.6720117458984152,0.4666666666666667,0.35,0.6318181818181818,1.0,1.0,-0.34479334250037114,1.0,1.0,1.0,0.42857142857142855,0.2941176470588235,-0.9190328441808779,0.35714285714285715,0.25,0.3431818181818182,1.0,1.0,-0.28748746374505674,1.0,1.0,1.0,0.4523809523809524,0.20689655172413793,-0.8712392905710651,0.3333333333333333,0.15,0.3568181818181818,1.0,1.0,-0.3402163430707912,1.0,1.0,1.0,0.35714285714285715,0.27027027027027023,-0.9534770744624632,0.29411764705882354,0.25,0.4090909090909091,1.0,1.0,-0.2630378351235684,1.0,1.0,1.0,0.6341463414634146,0.39999999999999997,-0.6612397564161805,0.8333333333333334,0.2631578947368421,0.6650717703349283,1.0,1.0,-0.3729906649098114,1.0,1.0,1.0,0.3522032148046159,0.10384105602033224,0.11700156484682307,0.18724625438058884,0.15247442217782425,0.1589023493767288,0.2859704683961987,0.1716074053570871,0.0,0.0,0.04417841872975145,0.0,0.0,0.0
2,6.464541673660278,0.8547219514846802,0.5632458233890215,0.5058636972872576,-0.7643565761036156,0.53827517961844,0.5319557844491897,0.5800099347957657,1.0,1.0,-0.2867383962821507,1.0,1.0,1.0,SVC;EMTAB4032-HOVON65,0.5,,,0.0001,linear,,,,,,True,,,,10,"{'estimator__C': 0.5, 'estimator__gamma': 0.0001, 'estimator__kernel': 'linear', 'estimator__probability': True, 'selector__transform__select__percentile': 10}",1,1,3,1,1,2,0.5,0.6440677966101694,-0.952079856866864,0.48717948717948717,0.95,0.5409090909090909,1.0,1.0,-0.24564677092224874,1.0,1.0,1.0,0.5952380952380952,0.6382978723404256,-0.7397337618433955,0.5555555555555556,0.75,0.5431818181818182,1.0,1.0,-0.32054071367726544,1.0,1.0,1.0,0.5,0.553191489361702,-0.7693719434389701,0.48148148148148145,0.65,0.5181818181818182,1.0,1.0,-0.271499227758602,1.0,1.0,1.0,0.8333333333333334,0.8372093023255814,-0.46593904111879575,0.782608695652174,0.9,0.9409090909090909,1.0,1.0,-0.34242259478953196,1.0,1.0,1.0,0.6190476190476191,0.6363636363636365,-0.6086058141249565,0.5833333333333334,0.7,0.734090909090909,1.0,1.0,-0.3372440812284345,1.0,1.0,1.0,0.5714285714285714,0.4375,-0.7184388783005525,0.5833333333333334,0.35,0.6272727272727273,1.0,1.0,-0.30641722474782496,1.0,1.0,1.0,0.35714285714285715,0.18181818181818185,-1.0632335272212448,0.23076923076923078,0.15,0.2159090909090909,1.0,1.0,-0.23558439807563578,1.0,1.0,1.0,0.5476190476190477,0.3448275862068966,-0.8192924579995788,0.5555555555555556,0.25,0.49318181818181817,1.0,1.0,-0.28490343754599223,1.0,1.0,1.0,0.5238095238095238,0.4117647058823529,-0.8166752406981237,0.5,0.35,0.4977272727272727,1.0,1.0,-0.27207720898383353,1.0,1.0,1.0,0.5853658536585366,0.37037037037037035,-0.6883864263339187,0.625,0.2631578947368421,0.6913875598086124,1.0,1.0,-0.2510483050921375,1.0,1.0,1.0,0.3441572167071001,0.107377180970726,0.1141127389336662,0.18134771787924667,0.15893689044159992,0.1318992413234218,0.2763855974444247,0.17963510987162543,0.0,0.0,0.036346929287898885,0.0,0.0,0.0
3,10.504143047332764,1.311956024169922,0.548926014319809,0.4620901351185491,-0.748603220862395,0.49303833242610867,0.4815601055143826,0.6004567722191138,1.0,1.0,-0.24225587529306297,1.0,1.0,1.0,SVC;EMTAB4032-HOVON65,0.5,,,0.0001,linear,,,,,,True,,,,20,"{'estimator__C': 0.5, 'estimator__gamma': 0.0001, 'estimator__kernel': 'linear', 'estimator__probability': True, 'selector__transform__select__percentile': 20}",2,4,2,4,4,1,0.5,0.6440677966101694,-0.8073443138308214,0.48717948717948717,0.95,0.6136363636363636,1.0,1.0,-0.22880793437299682,1.0,1.0,1.0,0.5476190476190477,0.5777777777777778,-0.6943481279834456,0.52,0.65,0.6113636363636363,1.0,1.0,-0.2539856810377934,1.0,1.0,1.0,0.5476190476190477,0.5581395348837209,-0.6987527512513492,0.5217391304347826,0.6,0.5977272727272728,1.0,1.0,-0.261880071067756,1.0,1.0,1.0,0.8809523809523809,0.8837209302325583,-0.4527167739126065,0.8260869565217391,0.95,0.9636363636363636,1.0,1.0,-0.32532766329814006,1.0,1.0,1.0,0.6428571428571429,0.6341463414634146,-0.5968635885268144,0.6190476190476191,0.65,0.7295454545454546,1.0,1.0,-0.32387249253259703,1.0,1.0,1.0,0.42857142857142855,0.14285714285714288,-0.7996438626809299,0.25,0.1,0.5318181818181819,1.0,1.0,-0.2572120266074967,1.0,1.0,1.0,0.35714285714285715,0.18181818181818185,-1.0366326192308228,0.23076923076923078,0.15,0.27954545454545454,1.0,1.0,-0.1906884989356196,1.0,1.0,1.0,0.5476190476190477,0.3870967741935483,-0.8537515384670578,0.5454545454545454,0.3,0.47954545454545455,1.0,1.0,-0.1796983335478612,1.0,1.0,1.0,0.5238095238095238,0.37499999999999994,-0.8140287665903214,0.5,0.3,0.5295454545454545,1.0,1.0,-0.18874515520292284,1.0,1.0,1.0,0.5121951219512195,0.23076923076923078,-0.7315436867665458,0.42857142857142855,0.15789473684210525,0.6698564593301435,1.0,1.0,-0.21234089632744638,1.0,1.0,1.0,1.6809198967041923,0.38199316657913057,0.13232317061463725,0.22588088935365716,0.148716624192166,0.16239405379084448,0.305873310564111,0.1678030913450789,0.0,0.0,0.04982004477757821,0.0,0.0,0.0
0,1.6316973447799683,0.4775127172470093,0.5011933174224343,0.3233505273693125,-0.7103720696262986,0.2386634844868735,0.5011933174224343,0.5,0.4998610584817481,0.32194244604316546,-0.7105000657988203,0.23740053050397875,0.5,0.5,BaggingClassifier;EMTAB4032-HOVON65,,True,,,,,1,,,,,,,,1,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 1}",3,2,2,2,2,1,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.5238095238095238,0.0,-0.7039042466746404,0.0,0.0,0.5,0.5251989389920424,0.0,-0.7033408872974531,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7039042466746404,0.0,0.0,0.5,0.5251989389920424,0.0,-0.7033408872974531,0.0,0.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5365853658536586,0.0,-0.6931471805599453,0.0,0.0,0.5,0.5238095238095238,0.0,-0.6931471805599454,0.0,0.0,0.5,0.2912504874114383,0.0989424631459127,0.025317417116268125,0.32257972644613,0.013398877718202612,0.23809455999595308,0.4999985759915015,0.0,0.02506307864868845,0.32194244604316546,0.013737019747670111,0.23740053050397877,0.5,0.0
1,1.7927586793899537,0.525530481338501,0.5083532219570406,0.19131316241948315,-0.7507040396583184,0.14081145584725538,0.29832935560859186,0.5,0.5102185171150688,0.19329310744952424,-0.7494693873250474,0.14257925982063913,0.3,0.5,BaggingClassifier;EMTAB4032-HOVON65,,True,,,,,1,,,,,,,,5,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 5}",2,4,3,4,4,1,0.5238095238095238,0.0,-0.7601501155516865,0.0,0.0,0.5,0.5251989389920424,0.0,-0.758972867040349,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7601501155516865,0.0,0.0,0.5,0.5251989389920424,0.0,-0.758972867040349,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7601501155516865,0.0,0.0,0.5,0.5251989389920424,0.0,-0.758972867040349,0.0,0.0,0.5,0.5238095238095238,0.0,-0.8832837232760623,0.0,0.0,0.5,0.5251989389920424,0.0,-0.8813575848432824,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7601501155516865,0.0,0.0,0.5,0.5251989389920424,0.0,-0.758972867040349,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7039042466746404,0.0,0.0,0.5,0.5251989389920424,0.0,-0.7033408872974531,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7039042466746404,0.0,0.0,0.5,0.5251989389920424,0.0,-0.7033408872974533,0.0,0.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.4634146341463415,0.6333333333333334,-0.7283922671411033,0.4634146341463415,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655053,0.47619047619047616,1.0,0.5,0.2055611063787011,0.11235107519584193,0.023929465076474362,0.2934179735510403,0.04936631108147549,0.21597655888787756,0.4575248093718572,0.0,0.022885784322694336,0.29526028266087806,0.04901146579443553,0.21779371234566525,0.45825756949558405,0.0
2,1.849051022529602,0.6206342697143554,0.5107398568019093,0.1940103164215875,-0.703812170969064,0.1431980906921241,0.30071599045346065,0.5,0.509940634078565,0.19316546762589928,-0.7044307441799897,0.14244031830238726,0.3,0.5,BaggingClassifier;EMTAB4032-HOVON65,,True,,,,,1,,,,,,,,10,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 10}",1,3,1,3,3,1,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7039042466746404,0.0,0.0,0.5,0.5251989389920424,0.0,-0.7033408872974533,0.0,0.0,0.5,0.5238095238095238,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5251989389920424,0.0,-0.6931471805599452,0.0,0.0,0.5,0.5365853658536586,0.0,-0.6987240884990424,0.0,0.0,0.5,0.5238095238095238,0.0,-0.7039042466746402,0.0,0.0,0.5,0.23105348221179847,0.06420791297662604,0.022957593336067998,0.2958512180141212,0.013142206339729729,0.21836637520089897,0.4585693879218878,0.0,0.02300784670958816,0.2950651256824084,0.013269190202414974,0.2175811802114311,0.45825756949558394,0.0
3,2.1184753656387327,0.7178639650344849,0.47494033412887826,0.6440039007365207,-0.8226945529860903,0.47494033412887826,1.0,0.5,0.47494000252620944,0.6440125319099559,-0.8231134207263249,0.47494000252620944,1.0,0.5,BaggingClassifier;EMTAB4032-HOVON65,,True,,,,,1,,,,,,,,20,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 20}",4,1,4,1,1,1,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655055,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.7237754683426922,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.9492977404722479,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.9512238789050275,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.9492977404722479,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.9512238789050275,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.9492977404722479,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.9512238789050275,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.8004976327129819,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.8016748812243194,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.8004976327129819,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.8016748812243194,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.8004976327129819,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.8016748812243194,0.47480106100795755,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.8004976327129819,0.47619047619047616,1.0,0.5,0.47480106100795755,0.6438848920863309,-0.8016748812243194,0.47480106100795755,1.0,0.5,0.4634146341463415,0.6333333333333334,-0.7283922671411033,0.4634146341463415,1.0,0.5,0.47619047619047616,0.6451612903225806,-0.7232121089655053,0.47619047619047616,1.0,0.5,0.2717575143621337,0.1219705321110293,0.0037958875559646714,0.0035142571889092123,0.08872318550125385,0.0037958875559646714,0.0,0.0,0.0004168245547555849,0.0003829194708749095,0.0898841710465562,0.0004168245547555849,0.0,0.0
