,classifier,combination,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1,mean_test_neg_log_loss,mean_test_precision,mean_test_recall,mean_test_roc_auc,mean_train_accuracy,mean_train_f1,mean_train_neg_log_loss,mean_train_precision,mean_train_recall,mean_train_roc_auc,param_classifier__C,param_classifier__bootstrap,param_classifier__criterion,param_classifier__gamma,param_classifier__kernel,param_classifier__max_depth,param_classifier__max_samples,param_classifier__multi_class,param_classifier__n_estimators,param_classifier__penalty,param_classifier__probability,param_classifier__solver,param_classifier__splitter,param_classifier__tol,param_percentile__percentile,params,rank_test_accuracy,rank_test_f1,rank_test_neg_log_loss,rank_test_precision,rank_test_recall,rank_test_roc_auc,split0_test_accuracy,split0_test_f1,split0_test_neg_log_loss,split0_test_precision,split0_test_recall,split0_test_roc_auc,split0_train_accuracy,split0_train_f1,split0_train_neg_log_loss,split0_train_precision,split0_train_recall,split0_train_roc_auc,split1_test_accuracy,split1_test_f1,split1_test_neg_log_loss,split1_test_precision,split1_test_recall,split1_test_roc_auc,split1_train_accuracy,split1_train_f1,split1_train_neg_log_loss,split1_train_precision,split1_train_recall,split1_train_roc_auc,split2_test_accuracy,split2_test_f1,split2_test_neg_log_loss,split2_test_precision,split2_test_recall,split2_test_roc_auc,split2_train_accuracy,split2_train_f1,split2_train_neg_log_loss,split2_train_precision,split2_train_recall,split2_train_roc_auc,split3_test_accuracy,split3_test_f1,split3_test_neg_log_loss,split3_test_precision,split3_test_recall,split3_test_roc_auc,split3_train_accuracy,split3_train_f1,split3_train_neg_log_loss,split3_train_precision,split3_train_recall,split3_train_roc_auc,split4_test_accuracy,split4_test_f1,split4_test_neg_log_loss,split4_test_precision,split4_test_recall,split4_test_roc_auc,split4_train_accuracy,split4_train_f1,split4_train_neg_log_loss,split4_train_precision,split4_train_recall,split4_train_roc_auc,split5_test_accuracy,split5_test_f1,split5_test_neg_log_loss,split5_test_precision,split5_test_recall,split5_test_roc_auc,split5_train_accuracy,split5_train_f1,split5_train_neg_log_loss,split5_train_precision,split5_train_recall,split5_train_roc_auc,split6_test_accuracy,split6_test_f1,split6_test_neg_log_loss,split6_test_precision,split6_test_recall,split6_test_roc_auc,split6_train_accuracy,split6_train_f1,split6_train_neg_log_loss,split6_train_precision,split6_train_recall,split6_train_roc_auc,split7_test_accuracy,split7_test_f1,split7_test_neg_log_loss,split7_test_precision,split7_test_recall,split7_test_roc_auc,split7_train_accuracy,split7_train_f1,split7_train_neg_log_loss,split7_train_precision,split7_train_recall,split7_train_roc_auc,split8_test_accuracy,split8_test_f1,split8_test_neg_log_loss,split8_test_precision,split8_test_recall,split8_test_roc_auc,split8_train_accuracy,split8_train_f1,split8_train_neg_log_loss,split8_train_precision,split8_train_recall,split8_train_roc_auc,split9_test_accuracy,split9_test_f1,split9_test_neg_log_loss,split9_test_precision,split9_test_recall,split9_test_roc_auc,split9_train_accuracy,split9_train_f1,split9_train_neg_log_loss,split9_train_precision,split9_train_recall,split9_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1,std_test_neg_log_loss,std_test_precision,std_test_recall,std_test_roc_auc,std_train_accuracy,std_train_f1,std_train_neg_log_loss,std_train_precision,std_train_recall,std_train_roc_auc
0,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",0.4507507562637329,0.023131299018859863,0.6413793103448275,0.7669583714636189,-5.052858058204886,0.7306274185584531,0.8236990595611285,0.5346656217345873,0.9088177725582305,0.9401634434210365,-0.22343491292364287,0.9203367915921188,0.96472293814433,0.9192764012821624,,,gini,,,4,,,,,,,random,,1,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 1}",1,1,1,4,1,2,0.6,0.7500000000000001,-5.234789389809431,0.6923076923076923,0.8181818181818182,0.5909090909090909,0.8538461538461538,0.9090909090909092,-0.33403845242636526,0.8407079646017699,0.9895833333333334,0.8489583333333333,0.6666666666666666,0.7826086956521738,-7.182031758283356,0.75,0.8181818181818182,0.6136363636363636,0.9,0.9297297297297298,-0.1856714366428927,0.9662921348314607,0.8958333333333334,0.965533088235294,0.4666666666666667,0.6363636363636364,-3.354181317116378,0.6363636363636364,0.6363636363636364,0.3522727272727273,0.9076923076923077,0.9375,-0.2588751622279726,0.9375,0.9375,0.9293811274509803,0.6666666666666666,0.8,-2.9949606435710794,0.7142857142857143,0.9090909090909091,0.5454545454545454,0.9,0.9359605911330049,-0.2628398299965828,0.8878504672897196,0.9895833333333334,0.9016544117647058,0.6,0.7500000000000001,-7.427573662526003,0.6923076923076923,0.8181818181818182,0.3522727272727273,0.9307692307692308,0.955223880597015,-0.226659672656678,0.9142857142857143,1.0,0.8855698529411765,0.8,0.88,-2.6969872633776775,0.7857142857142857,1.0,0.6136363636363636,0.9307692307692308,0.955223880597015,-0.17116786598083228,0.9142857142857143,1.0,0.9583333333333334,0.6666666666666666,0.8,-7.177486677511329,0.7142857142857143,0.9090909090909091,0.6363636363636364,0.9615384615384616,0.9738219895287958,-0.10356053460669247,0.9789473684210527,0.96875,0.9885110294117647,0.6428571428571429,0.7826086956521738,-3.0636490643124055,0.6923076923076923,0.9,0.5625,0.8702290076335878,0.919431279620853,-0.36020204726830535,0.8508771929824561,1.0,0.771376591873863,0.5384615384615384,0.625,-8.308521410723422,0.8333333333333334,0.5,0.4666666666666667,0.9242424242424242,0.9456521739130436,-0.1288063066195932,1.0,0.8969072164948454,0.9799705449189986,0.7692307692307693,0.8571428571428572,-3.1340301936154966,0.8181818181818182,0.9,0.6166666666666667,0.9090909090909091,0.94,-0.202527820810514,0.912621359223301,0.9690721649484536,0.9634756995581738,0.06616023876156629,0.002044877005594095,0.09342684956509166,0.07717845430651521,2.1203595872983763,0.05835915082401763,0.1372667961587915,0.10331773960447987,0.02940908550779859,0.017735922370308056,0.07853471867172705,0.04953927931297039,0.03884644500267937,0.06516415541607645
1,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.03619441986084,0.027599430084228514,0.6068965517241379,0.7313824639023883,-6.497093243629429,0.7312115087977157,0.7481504702194357,0.5096969696969696,0.9257231445399384,0.9508095857857628,-0.20820751543625082,0.9313098895653773,0.9729918384879724,0.9247526639521789,,,gini,,,4,,,,,,,random,,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 2}",5,6,4,3,6,3,0.5333333333333333,0.6666666666666666,-7.6472681119709005,0.7,0.6363636363636364,0.4545454545454546,0.9461538461538461,0.9641025641025641,-0.1659869528620702,0.9494949494949495,0.9791666666666666,0.9555759803921569,0.7333333333333333,0.846153846153846,-0.7059916676655995,0.7333333333333333,1.0,0.5454545454545454,0.9307692307692308,0.955223880597015,-0.22545255777563528,0.9142857142857143,1.0,0.9044117647058825,0.6,0.7272727272727273,-7.647041466056849,0.7272727272727273,0.7272727272727273,0.38636363636363635,0.9230769230769231,0.9504950495049505,-0.22167999311186298,0.9056603773584906,1.0,0.9231004901960783,0.4666666666666667,0.6363636363636364,-7.65185763725583,0.6363636363636364,0.6363636363636364,0.40909090909090906,0.9230769230769231,0.95,-0.24316581692164527,0.9134615384615384,0.9895833333333334,0.8837316176470588,0.6666666666666666,0.8,-3.0224413318521215,0.7142857142857143,0.9090909090909091,0.5,0.9461538461538461,0.9648241206030151,-0.18666243145784475,0.9320388349514563,1.0,0.9152879901960784,0.6666666666666666,0.7826086956521738,-9.302991076582607,0.75,0.8181818181818182,0.5227272727272727,0.9384615384615385,0.9565217391304348,-0.0904159486114702,1.0,0.9166666666666666,0.9889705882352942,0.6,0.7500000000000001,-9.45512105179435,0.6923076923076923,0.8181818181818182,0.375,0.9153846153846154,0.9411764705882353,-0.1901753874968407,0.967032967032967,0.9166666666666666,0.9583333333333333,0.5,0.631578947368421,-8.147461485702918,0.6666666666666666,0.6,0.38749999999999996,0.9083969465648855,0.9393939393939394,-0.2617472429087249,0.9207920792079208,0.9587628865979382,0.9072164948453608,0.5384615384615384,0.625,-5.789732486833985,0.8333333333333334,0.5,0.7333333333333334,0.8939393939393939,0.9306930693069307,-0.2799582463262638,0.8952380952380953,0.9690721649484536,0.9089837997054492,0.7692307692307693,0.8421052631578948,-5.481296311531583,0.8888888888888888,0.8,0.8500000000000001,0.9318181818181818,0.9556650246305419,-0.2168305768901506,0.9150943396226415,1.0,0.9019145802650957,0.10590168451353293,0.0087891370010923,0.09424748210841999,0.08124997715438008,2.6925541345847783,0.06944395745518288,0.14410867996753232,0.14587671802383004,0.015782903351088486,0.010379513129119196,0.05122185702748705,0.030441293828407552,0.03129544093190518,0.03077047369524041
2,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.073463225364685,0.034888291358947755,0.6275862068965518,0.7448200042631696,-6.71906368030381,0.7409043829733485,0.7772413793103449,0.4698693834900731,0.937197281090411,0.9588613178757495,-0.1873112722370021,0.9312643448904744,0.9885846219931272,0.929580188389789,,,gini,,,4,,,,,,,random,,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 5}",3,3,5,2,3,4,0.7333333333333333,0.846153846153846,-9.32358707713433,0.7333333333333333,1.0,0.22727272727272727,0.9461538461538461,0.964467005076142,-0.12456058349453251,0.9405940594059405,0.9895833333333334,0.9846813725490196,0.6,0.7500000000000001,-7.378039840470518,0.6923076923076923,0.8181818181818182,0.375,0.9384615384615385,0.9595959595959597,-0.1398063846694506,0.9313725490196079,0.9895833333333334,0.9770220588235294,0.7333333333333333,0.846153846153846,-4.9889293725686255,0.7333333333333333,1.0,0.25,0.9153846153846154,0.945273631840796,-0.2684953034224189,0.9047619047619048,0.9895833333333334,0.8599877450980392,0.6,0.7500000000000001,-1.0082059588238286,0.6923076923076923,0.8181818181818182,0.5681818181818181,0.9230769230769231,0.9494949494949494,-0.24489932450476187,0.9215686274509803,0.9791666666666666,0.9090073529411765,0.6666666666666666,0.7826086956521738,-5.3704500436616875,0.75,0.8181818181818182,0.6022727272727273,0.9538461538461539,0.9696969696969697,-0.11785887272274556,0.9411764705882353,1.0,0.9724264705882353,0.8,0.88,-0.5704373392794574,0.7857142857142857,1.0,0.6931818181818182,0.9538461538461539,0.9696969696969697,-0.16569381653088994,0.9411764705882353,1.0,0.9292279411764706,0.5333333333333333,0.631578947368421,-13.937836528833126,0.75,0.5454545454545454,0.47727272727272724,0.9461538461538461,0.9641025641025641,-0.14618900030892676,0.9494949494949495,0.9791666666666666,0.9713541666666667,0.42857142857142855,0.6,-10.627009871440636,0.6,0.6,0.3,0.9465648854961832,0.9651741293532339,-0.18651822215440825,0.9326923076923077,1.0,0.9140388114008491,0.6153846153846154,0.7058823529411764,-3.426207493689529,0.8571428571428571,0.6,0.6166666666666667,0.9545454545454546,0.9690721649484536,-0.16724584349892857,0.9690721649484536,0.9690721649484536,0.9527245949926362,0.5384615384615384,0.625,-10.944854278026618,0.8333333333333334,0.5,0.6166666666666668,0.8939393939393939,0.9320388349514565,-0.3118453710629582,0.8807339449541285,0.9896907216494846,0.8253313696612666,0.12562893021711002,0.011203256985440342,0.10570153500391706,0.09456641641809047,4.238829367227232,0.06796726610386922,0.18498226217347344,0.163242801054438,0.01910900630898084,0.011958969167879665,0.06244643907482505,0.02323163493918743,0.00976360609393371,0.05077324953863025
3,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.0487869262695313,0.023619198799133302,0.6413793103448275,0.7584404948362599,-6.246581992243635,0.7450738916256159,0.7871473354231975,0.5511912225705329,0.9256997455470739,0.9507970540551043,-0.20254923187973284,0.9330984744697526,0.9709407216494845,0.9306978886915592,,,gini,,,4,,,,,,,random,,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 10}",1,2,2,1,2,1,0.7333333333333333,0.846153846153846,-0.7329704027281635,0.7333333333333333,1.0,0.6477272727272727,0.9461538461538461,0.9648241206030151,-0.17456345922446811,0.9320388349514563,1.0,0.9390318627450981,0.7333333333333333,0.7999999999999999,-7.016640301332002,0.8888888888888888,0.7272727272727273,0.7386363636363636,0.9461538461538461,0.9637305699481865,-0.1376067464413507,0.9587628865979382,0.96875,0.9771752450980393,0.4666666666666667,0.6363636363636364,-12.039536349930087,0.6363636363636364,0.6363636363636364,0.28409090909090906,0.9384615384615385,0.9600000000000001,-0.20977587483182505,0.9230769230769231,1.0,0.8958333333333333,0.6666666666666666,0.8,-5.092886132996027,0.7142857142857143,0.9090909090909091,0.6136363636363636,0.9230769230769231,0.9489795918367346,-0.23598593337075854,0.93,0.96875,0.9247855392156863,0.7333333333333333,0.8181818181818182,-0.870897028209767,0.8181818181818182,0.8181818181818182,0.6931818181818182,0.9538461538461539,0.96875,-0.16217463165435542,0.96875,0.96875,0.9552696078431373,0.8,0.88,-0.7310677046317909,0.7857142857142857,1.0,0.7272727272727273,0.9,0.9312169312169313,-0.18621158383588882,0.946236559139785,0.9166666666666666,0.9604779411764706,0.6666666666666666,0.7826086956521738,-5.271321203967592,0.75,0.8181818181818182,0.6136363636363635,0.8923076923076924,0.9313725490196079,-0.21845408689030044,0.8796296296296297,0.9895833333333334,0.944546568627451,0.6428571428571429,0.761904761904762,-7.630546672845449,0.7272727272727273,0.8,0.525,0.9236641221374046,0.9468085106382979,-0.18858146141211654,0.978021978021978,0.9175257731958762,0.9584596725288053,0.46153846153846156,0.631578947368421,-8.664144845411506,0.6666666666666666,0.6,0.26666666666666666,0.9393939393939394,0.9595959595959594,-0.1997838512961662,0.9405940594059405,0.979381443298969,0.9390279823269514,0.46153846153846156,0.588235294117647,-16.151005046785365,0.7142857142857143,0.5,0.33333333333333337,0.8939393939393939,0.9326923076923077,-0.31235468984009845,0.8738738738738738,1.0,0.8123711340206186,0.09729051430472059,0.004226303339523676,0.11965179255993584,0.09324439109952949,4.7491179242833255,0.06976738410271834,0.15614910633923074,0.17221577606432936,0.02185086749366044,0.013986220879044347,0.045366224551253956,0.03264082277272536,0.029606325799959025,0.044725638838929875
4,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.0700048685073853,0.0352264404296875,0.5379310344827586,0.6771208742458412,-8.891307619057157,0.6637207619966241,0.7011912225705329,0.33945141065830725,0.9363522482606452,0.9584262587892216,-0.19196085031910987,0.9308522995484939,0.9885631443298969,0.9223556258843744,,,gini,,,4,,,,,,,random,,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 15}",8,8,8,8,8,8,0.6,0.7500000000000001,-5.274307549376365,0.6923076923076923,0.8181818181818182,0.4090909090909091,0.9230769230769231,0.9504950495049505,-0.2467515997936168,0.9056603773584906,1.0,0.8682598039215685,0.7333333333333333,0.8333333333333333,-2.9369509504412665,0.7692307692307693,0.9090909090909091,0.6477272727272727,0.9538461538461539,0.9693877551020408,-0.16427183611623755,0.95,0.9895833333333334,0.9417892156862746,0.13333333333333333,0.23529411764705885,-21.28175726129712,0.3333333333333333,0.18181818181818182,0.045454545454545456,0.9615384615384616,0.9740932642487047,-0.12308781636131239,0.9690721649484536,0.9791666666666666,0.9636948529411764,0.5333333333333333,0.6956521739130435,-3.2655932244233,0.6666666666666666,0.7272727272727273,0.4090909090909091,0.9384615384615385,0.9595959595959597,-0.19657067387853552,0.9313725490196079,0.9895833333333334,0.9269301470588235,0.4666666666666667,0.6363636363636364,-9.707298238769702,0.6363636363636364,0.6363636363636364,0.20454545454545456,0.9230769230769231,0.9479166666666666,-0.20051777146699243,0.9479166666666666,0.9479166666666666,0.925704656862745,0.5333333333333333,0.6956521739130435,-11.773129683625871,0.6666666666666666,0.7272727272727273,0.36363636363636365,0.8769230769230769,0.923076923076923,-0.2723339082958529,0.8571428571428571,1.0,0.8872549019607843,0.6,0.7500000000000001,-7.446106573628419,0.6923076923076923,0.8181818181818182,0.3068181818181818,0.9384615384615385,0.9600000000000001,-0.20694402341734044,0.9230769230769231,1.0,0.900735294117647,0.6428571428571429,0.761904761904762,-5.599101662576809,0.7272727272727273,0.8,0.5875,0.9541984732824428,0.9696969696969696,-0.1667732265685933,0.9504950495049505,0.9896907216494846,0.9349605821710127,0.6153846153846154,0.761904761904762,-13.32809838083809,0.7272727272727273,0.8,0.15,0.9545454545454546,0.97,-0.12297966765171708,0.941747572815534,1.0,0.9723122238586156,0.5384615384615384,0.6666666666666665,-8.639211562529754,0.75,0.6,0.25,0.9393939393939394,0.9600000000000001,-0.2193779796409005,0.9320388349514563,0.9896907216494846,0.9019145802650957,0.13363750874847227,0.015540466605177274,0.1543112533429653,0.15940111792443493,5.3045184796555205,0.11879128420277464,0.19626392212347243,0.1780596883807554,0.023435672793737573,0.014338209570347253,0.04629850620927107,0.029585434968506335,0.015060747132220574,0.031332058388118096
5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.0791777133941651,0.024210858345031738,0.6137931034482759,0.7329783525609297,-6.277575569899931,0.7240995020305366,0.7572413793103449,0.4606896551724139,0.9226286944607557,0.9494703380870797,-0.20658936051750945,0.925177401227326,0.9782109106529209,0.9228583340552715,,,gini,,,4,,,,,,,random,,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 20}",4,5,3,5,5,5,0.5333333333333333,0.6666666666666666,-7.465045835790391,0.7,0.6363636363636364,0.4431818181818182,0.9461538461538461,0.9637305699481865,-0.157315019854069,0.9587628865979382,0.96875,0.9503676470588235,0.7333333333333333,0.8181818181818182,-4.980312074416562,0.8181818181818182,0.8181818181818182,0.6590909090909092,0.9153846153846154,0.9447236180904524,-0.27400954395033045,0.912621359223301,0.9791666666666666,0.8713235294117647,0.6,0.7272727272727273,-7.494606155065525,0.7272727272727273,0.7272727272727273,0.5909090909090909,0.9615384615384616,0.9746192893401014,-0.14627720358150703,0.9504950495049505,1.0,0.9387254901960784,0.4666666666666667,0.6363636363636364,-10.030804426305341,0.6363636363636364,0.6363636363636364,0.22727272727272727,0.8692307692307693,0.9186602870813397,-0.30621844235900836,0.8495575221238938,1.0,0.8759191176470588,0.6,0.7500000000000001,-5.303875422644666,0.6923076923076923,0.8181818181818182,0.4090909090909091,0.9307692307692308,0.955223880597015,-0.23272140238269107,0.9142857142857143,1.0,0.8745404411764707,0.7333333333333333,0.846153846153846,-3.0157267594380084,0.7333333333333333,1.0,0.3409090909090909,0.9153846153846154,0.9458128078817734,-0.2037122196512602,0.897196261682243,1.0,0.9393382352941178,0.3333333333333333,0.4444444444444444,-7.668380472497934,0.5714285714285714,0.36363636363636365,0.32954545454545453,0.9384615384615385,0.9565217391304348,-0.15142687370376334,1.0,0.9166666666666666,0.9652267156862745,0.7142857142857143,0.8333333333333333,-5.295269764688056,0.7142857142857143,1.0,0.35,0.916030534351145,0.9463414634146341,-0.22819709690314505,0.8981481481481481,1.0,0.9084293511218922,0.6153846153846154,0.7368421052631577,-8.317315012852644,0.7777777777777778,0.7,0.5333333333333333,0.9318181818181818,0.9518716577540107,-0.1449879153958401,0.9888888888888889,0.9175257731958762,0.9762886597938143,0.8461538461538461,0.9,-2.9698706592612614,0.9,0.9,0.7666666666666667,0.9015151515151515,0.9371980676328503,-0.22102788739347987,0.8818181818181818,1.0,0.9284241531664212,0.10223706894503923,0.002706751529064033,0.1409175229568616,0.12496763367043875,2.1854883870468487,0.0856699171206165,0.1838975892344029,0.15837536545286773,0.024319551577685717,0.014387433425781939,0.053610742280821785,0.0456231726646928,0.03226358421411102,0.036555320202539425
6,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.0715665817260742,0.0276181697845459,0.5793103448275863,0.708441852814094,-8.373601782273608,0.7127215696181215,0.7204388714733542,0.44323928944618596,0.9441375291375291,0.962124132413199,-0.15947333117243329,0.9549404442563982,0.9710051546391754,0.9464474726746369,,,gini,,,4,,,,,,,random,,25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 25}",7,7,7,7,7,7,0.5333333333333333,0.6956521739130435,-7.591306567211571,0.6666666666666666,0.7272727272727273,0.5909090909090909,0.9615384615384616,0.9746192893401014,-0.14540789912124824,0.9504950495049505,1.0,0.9433210784313725,0.4,0.4705882352941177,-16.464966390249877,0.6666666666666666,0.36363636363636365,0.4545454545454546,0.9615384615384616,0.9740932642487047,-0.1235431233791064,0.9690721649484536,0.9791666666666666,0.9810049019607844,0.6666666666666666,0.8,-3.0432343494614944,0.7142857142857143,0.9090909090909091,0.3068181818181818,0.9153846153846154,0.945273631840796,-0.21842557613982194,0.9047619047619048,0.9895833333333334,0.9321384803921569,0.6,0.7272727272727273,-9.685137971675314,0.7272727272727273,0.7272727272727273,0.46590909090909094,0.9692307692307692,0.9791666666666666,-0.0978382777759413,0.9791666666666666,0.9791666666666666,0.9785539215686274,0.6,0.7272727272727273,-9.511792943779453,0.7272727272727273,0.7272727272727273,0.5909090909090909,0.9461538461538461,0.9625668449197862,-0.13964531641322755,0.989010989010989,0.9375,0.9767156862745097,0.6,0.7500000000000001,-5.239393558951402,0.6923076923076923,0.8181818181818182,0.3522727272727273,0.9307692307692308,0.9547738693467336,-0.22844697403183983,0.9223300970873787,0.9895833333333334,0.8904718137254902,0.6,0.7500000000000001,-7.449062448855468,0.6923076923076923,0.8181818181818182,0.3977272727272727,0.9461538461538461,0.9648241206030151,-0.18666243145784475,0.9320388349514563,1.0,0.9152879901960784,0.6428571428571429,0.761904761904762,-12.335277283896673,0.7272727272727273,0.8,0.525,1.0,1.0,-9.992007221626415e-16,1.0,1.0,1.0,0.5384615384615384,0.6666666666666665,-3.5679487771064045,0.75,0.6,0.35,0.8484848484848485,0.8913043478260869,-0.30920579036861956,0.9425287356321839,0.845360824742268,0.9038291605301916,0.6153846153846154,0.7368421052631577,-8.486279146151379,0.7777777777777778,0.7,0.38333333333333336,0.9621212121212122,0.9746192893401014,-0.14555792303668227,0.96,0.9896907216494846,0.9431516936671576,0.07801409957690174,0.006962700641458968,0.0718852699811481,0.08759039587788975,3.8443407099521347,0.033069664755761466,0.1441933213359956,0.09654118857825104,0.03852569523700939,0.02746168400813294,0.07918207829642662,0.028780195260816457,0.045391480052938346,0.03486397847412925
7,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,"('EMTAB4032',)",1.0902454376220703,0.03184113502502441,0.6068965517241379,0.7353220639489269,-7.601709754267187,0.7173441501027708,0.7670846394984326,0.4504963427377221,0.9294876243349526,0.9537066384015253,-0.2015585264117587,0.9281216845089517,0.9833655498281788,0.9140580600797021,,,gini,,,4,,,,,,,random,,30,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__splitter': 'random', 'percentile__percentile': 30}",5,4,6,6,4,6,0.6,0.7272727272727273,-7.098144211825288,0.7272727272727273,0.7272727272727273,0.48863636363636365,0.9076923076923077,0.9333333333333333,-0.1331436475173011,1.0,0.875,0.9761029411764706,0.6666666666666666,0.8,-5.138714965432284,0.7142857142857143,0.9090909090909091,0.3409090909090909,0.9307692307692308,0.955223880597015,-0.226659672656678,0.9142857142857143,1.0,0.8855698529411765,0.6666666666666666,0.7826086956521738,-7.152946184849985,0.75,0.8181818181818182,0.6022727272727273,0.9,0.9365853658536586,-0.24049525259878143,0.8807339449541285,1.0,0.9243259803921569,0.3333333333333333,0.5,-18.733929332802607,0.5555555555555556,0.45454545454545453,0.09090909090909091,0.9538461538461539,0.9693877551020408,-0.14314898195581016,0.95,0.9895833333333334,0.9676776960784313,0.5333333333333333,0.6956521739130435,-7.646087620551277,0.6666666666666666,0.7272727272727273,0.4090909090909091,0.9538461538461539,0.9696969696969697,-0.1662674292744762,0.9411764705882353,1.0,0.9283088235294117,0.6666666666666666,0.8,-2.9384103884922506,0.7142857142857143,0.9090909090909091,0.45454545454545453,0.8923076923076924,0.9320388349514563,-0.3193394600735198,0.8727272727272727,1.0,0.8005514705882353,0.4666666666666667,0.6363636363636364,-10.046007308350157,0.6363636363636364,0.6363636363636364,0.4545454545454545,0.9615384615384616,0.9746192893401014,-0.11541340093110648,0.9504950495049505,1.0,0.9705882352941176,0.7857142857142857,0.8695652173913044,-0.5597111139316918,0.7692307692307693,1.0,0.6625000000000001,0.9236641221374046,0.9509803921568627,-0.24734639181086668,0.9065420560747663,1.0,0.8650697392359005,0.7692307692307693,0.8571428571428572,-5.531745344925086,0.8181818181818182,0.9,0.45000000000000007,0.9545454545454546,0.9693877551020409,-0.16264141299506996,0.9595959595959596,0.979381443298969,0.9511045655375552,0.6153846153846154,0.7058823529411764,-10.860436085008814,0.8571428571428571,0.6,0.5833333333333334,0.9166666666666666,0.9458128078817735,-0.26112961430397724,0.9056603773584906,0.9896907216494846,0.8712812960235641,0.1648954238274133,0.014867206135176284,0.13002241733818962,0.10562267443630935,4.7420112399173755,0.0818419553127245,0.16114462674036756,0.15249395516640438,0.024018040616698218,0.015603123880552962,0.0631957151152592,0.037124845172291754,0.03673943891759702,0.05433809187297966
